distance_pair	len_sentence	pos_et1	pos_et2	num_ets_left	num_ets_inside	num_ets_right	presence_triggers_left	presence_triggers_inside	presence_triggers_right	num_triggers_left	num_triggers_inside	num_triggers_right	num_triggers_verbs_left	num_triggers_verbs_inside	num_triggers_verbs_right	num_triggers_nouns_left	num_triggers_nouns_insight	num_triggers_nouns_right	num_pos_triggers_left	num_pos_triggers_inside	num_pos_triggers_right	num_neg_triggers_left	num_neg_triggers_inside	num_neg_triggers_right	num_neg_left	num_neg_inside	num_neg_right	num_preps_left	num_preps_inside	num_preps_right	is_head_e1	is_head_e2	size_chunk_e1	size_chunk_e2	num_verbs_left	num_verbs_inside	num_verbs_right	num_nouns_left	num_nouns_inside	num_nouns_right	num_pos_triggers	num_neg_triggers	target	entity_pair	sentence
4	7	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	1	0	0	1	0	0	0	NEU	(Obama, Iraq)	How Obama decided on airstrikes in Iraq	
1	8	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0	0	0	4	1	0	NEU	(Turkish, Lebanese)	Turkish, Lebanese hostages home after release deal	
4	7	2	7	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	0	1	0	1	0	1	1	0	1	0	M-NEG	(protesters, Russia)	Ukraine protesters fume over deal with Russia	
1	9	1	3	0	0	1	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0	0	1	1	0	5	0	0	0	0	0	0	3	0	2	V-POS	(US, Europe)	US, Europe slap Russia with toughest sanctions yet	
3	9	1	5	0	1	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	5	0	0	0	0	0	2	1	0	2	V-NEG	(US, Russia)	US, Europe slap Russia with toughest sanctions yet	
1	9	3	5	1	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0	1	1	1	0	2	V-NEG	(Europe, Russia)	US, Europe slap Russia with toughest sanctions yet	
3	8	1	5	0	0	0	0	1	1	0	1	2	0	0	1	0	1	0	0	0	1	0	1	1	0	0	0	0	1	0	1	1	2	1	0	1	1	0	1	1	1	2	NEU	(Ukraine, Russia)	Ukraine tensions spike as Russia backs rebel vote	
5	8	1	7	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	1	1	2	2	0	2	0	0	2	1	1	2	NEU	(Ukraine, rebel)	Ukraine tensions spike as Russia backs rebel vote	
1	8	5	7	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	2	1	1	0	2	0	1	1	2	M-POS	(Russia, rebel)	Ukraine tensions spike as Russia backs rebel vote	
3	8	1	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	1	0	1	NEU	(Russian, Ukraine)	Russian crooner sings in Ukraine with rebel leader	
2	8	2	5	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	1	NEU	(crooner, Ukraine)	Russian crooner sings in Ukraine with rebel leader	
5	8	2	8	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	1	NEU	(crooner, leader)	Russian crooner sings in Ukraine with rebel leader	
2	8	5	8	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	0	0	1	0	0	0	1	NEU	(Ukraine, leader)	Russian crooner sings in Ukraine with rebel leader	
1	10	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	2	0	0	4	1	0	V-POS	(U.S., China)	U.S. and China strike trade deal to cut tech tariffs	
2	11	1	4	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	1	1	0	1	1	0	0	3	0	1	M-NEG	(ASEAN, China)	ASEAN to pressure China to stick to diplomacy on maritime disputes	
8	10	1	10	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	4	1	0	1	0	0	5	0	0	1	NEU	(NewZealand, Malaysian)	New Zealand Officials Identify Diplomat Charged With Sexual Assault as Malaysian	
2	11	1	4	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	2	1	0	1	1	0	1	2	1	0	M-NEG	(U.S., Iran)	U.S. think-tank says Iran may have violated nuclear deal with powers	
1	11	2	4	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	1	0	2	1	0	M-NEG	(think-tank, Iran)	U.S. think-tank says Iran may have violated nuclear deal with powers	
4	18	1	6	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	2	1	1	4	1	0	0	0	0	3	1	1	1	NEU	(UN, Peru)	UN climate change deal in Peru attacked by environmental activists as 'weak' and 'ineffectual'	
8	18	1	10	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	2	1	1	0	4	0	0	0	0	0	4	0	1	1	V-NEG	(UN, activists)	UN climate change deal in Peru attacked by environmental activists as 'weak' and 'ineffectual'	
3	18	6	10	1	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	0	0	4	0	0	1	1	NEU	(Peru, activists)	UN climate change deal in Peru attacked by environmental activists as 'weak' and 'ineffectual'	
2	9	5	8	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	1	2	2	1	0	0	1	1	1	0	1	NEU	(U.S., Afghan)	Big blast hits near U.S. embassy in Afghan capital	
3	9	5	9	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	0	2	0	1	0	0	1	2	0	0	1	NEU	(U.S., capital)	Big blast hits near U.S. embassy in Afghan capital	
1	9	6	8	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	1	0	2	1	0	0	2	0	1	0	1	NEU	(embassy, Afghan)	Big blast hits near U.S. embassy in Afghan capital	
2	9	6	9	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	2	1	0	0	1	NEU	(embassy, capital)	Big blast hits near U.S. embassy in Afghan capital	
2	9	2	5	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	1	0	0	1	1	0	NEU	(Americans, NorthKorea)	2 Americans held in North Korea arrive back in US	
3	9	5	9	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	1	1	1	0	1	0	1	0	0	1	0	NEU	(NorthKorea, US)	2 Americans held in North Korea arrive back in US	
5	15	1	7	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	1	1	2	0	1	2	0	1	3	0	1	NEU	(Germany, EU)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
6	15	1	8	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	1	0	1	0	0	1	2	0	2	2	0	1	NEU	(Germany, migrants)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
9	15	1	11	0	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	1	1	1	1	0	1	2	0	3	1	0	1	NEU	(Germany, Poland)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
13	15	1	15	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	1	1	1	0	3	0	0	4	0	0	1	NEU	(Germany, UK)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
3	15	7	11	1	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	1	1	2	1	1	0	2	2	1	1	0	1	NEU	(EU, Poland)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
7	15	7	15	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	1	2	1	1	2	0	2	2	0	0	1	NEU	(EU, UK)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
2	15	8	11	2	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	1	1	0	2	3	0	1	0	1	NEU	(migrants, Poland)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
6	15	8	15	2	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	1	0	1	1	2	0	3	1	0	0	1	NEU	(migrants, UK)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
3	15	11	15	2	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	1	1	1	2	0	4	0	0	0	1	V-NEG	(Poland, UK)	Germany revealed as main destination of EU migrants, as Poland vows to veto UK	
3	5	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	NEU	(Guatemalan, US)	Ex-Guatemalan president freed in US	
2	5	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	M-POS	(president, US)	Ex-Guatemalan president freed in US	
4	8	1	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	2	0	0	0	NEU	(Obama, Iraq)	Obama says U.S. airstrikes in Iraq have succeeded	
2	8	3	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	1	1	0	1	1	1	0	0	0	NEU	(U.S., Iraq)	Obama says U.S. airstrikes in Iraq have succeeded	
3	8	1	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	M-NEG	(Putin, Ukraine)	Putin 'destabilizing' Ukraine, Kerry says	
5	8	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	1	0	1	0	0	0	NEU	(Putin, Kerry)	Putin 'destabilizing' Ukraine, Kerry says	
1	8	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	0	NEU	(Ukraine, Kerry)	Putin 'destabilizing' Ukraine, Kerry says	
3	12	4	8	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	3	0	0	0	1	2	3	1	0	NEU	(U.S., SierraLeone)	No need for U.S. army help in Sierra Leone Ebola fight - Britain	
5	13	4	10	0	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	4	2	1	0	NEU	(U.S., Ebola)	No need for U.S. army help in Sierra Leone Ebola fight - Britain	
2	10	5	8	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	2	3	0	0	0	2	1	2	1	0	NEU	(army, SierraLeone)	No need for U.S. army help in Sierra Leone Ebola fight	
4	11	5	10	1	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	0	2	0	0	0	0	2	3	1	1	0	NEU	(army, Ebola)	No need for U.S. army help in Sierra Leone Ebola fight	
4	11	1	6	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	1	0	0	1	0	0	1	0	1	0	1	0	2	0	0	0	1	0	1	2	1	1	M-POS	(Obama, China)	Obama's bid for new China ties can't quell tension	
2	8	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	0	0	0	2	0	0	M-POS	(Turkey, U.S.)	Turkey to give U.S. military access to bases	
3	8	1	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	2	0	1	0	0	1	2	0	0	M-POS	(Turkey, military)	Turkey to give U.S. military access to bases	
10	12	1	12	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	1	0	0	4	0	1	0	M-POS	(Japan, China)	Japan military chief urges early 'crisis management' pact with China	
8	12	3	12	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	3	0	1	0	M-POS	(chief, China)	Japan military chief urges early 'crisis management' pact with China	
3	13	1	5	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	1	0	1	3	1	0	NEU	(Poroshenko, voters)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
8	13	1	10	0	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	2	0	0	3	1	1	0	NEU	(Poroshenko, path)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
10	13	1	12	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	2	0	0	4	0	1	0	NEU	(Poroshenko, Europe)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
2	13	5	8	1	0	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	1	2	1	1	0	2	0	2	1	0	V-POS	(voters, Ukraine)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
6	13	5	12	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	1	1	0	2	2	0	1	0	M-POS	(voters, Europe)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
3	13	8	12	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	1	2	1	2	0	0	3	1	0	1	0	M-POS	(Ukraine, Europe)	Poroshenko says majority of voters support 'Ukraine's path to Europe'	
2	10	1	4	0	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	1	1	1	2	0	1	0	0	0	4	1	1	M-NEG	(McConnell, Obama)	McConnell sharply criticizes Obama’s climate change deal with China	
8	10	1	10	0	1	0	0	1	0	0	2	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	0	1	0	0	4	0	1	1	M-NEG	(McConnell, China)	McConnell sharply criticizes Obama’s climate change deal with China	
5	10	4	10	1	0	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	1	2	1	1	0	0	1	3	0	1	1	V-POS	(Obama, China)	McConnell sharply criticizes Obama’s climate change deal with China	
4	8	1	6	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	1	2	0	1	0	0	1	1	0	1	NEU	(US, Iraq)	US faces uphill battle in Iraq's Anbar	
6	8	1	8	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	2	0	0	1	NEU	(US, Anbar)	US faces uphill battle in Iraq's Anbar	
2	10	6	9	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	1	2	2	0	0	0	3	1	1	0	1	NEU	(U.S., Libya)	Benghazi "whistleblowers" question U.S. reaction to Libya attack	
1	6	1	3	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	1	2	0	1	V-NEG	(US, Syrian)	US sanctions Syrian officer, firms	
2	6	1	4	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	1	0	1	V-NEG	(US, officer)	US sanctions Syrian officer, firms	
8	13	1	10	0	1	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	1	1	2	3	0	1	1	0	2	2	2	0	M-POS	(Ukraine, Russia)	Ukraine's Poroshenko says 'basic parameters' of Russia gas deal agreed	
6	13	3	10	1	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	1	0	3	0	1	1	1	1	2	2	0	M-POS	(Poroshenko, Russia)	Ukraine's Poroshenko says 'basic parameters' of Russia gas deal agreed	
4	9	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	1	0	0	NEU	(China, theU.S.)	China has more submarines than the U.S., says admiral	
5	7	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	1	0	0	0	0	3	0	0	0	NEU	(SouthSudan, USA)	South Sudan conflict ripples in parts of USA	
1	8	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	0	1	0	2	0	0	NEU	(US, China)	Oil flat despite US, China factory strength	
4	10	1	6	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	1	2	1	0	NEU	(Israel, US)	Israel to send envoy to US to discuss Iran deal	
7	10	1	9	0	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	2	0	2	0	0	2	1	1	0	NEU	(Israel, Iran)	Israel to send envoy to US to discuss Iran deal	
2	10	6	9	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	1	1	1	2	1	1	0	2	0	1	1	0	NEU	(US, Iran)	Israel to send envoy to US to discuss Iran deal	
0	8	3	3	0	0	0	0	0	1	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1	1	0	2	0	0	0	1	1	0	2	2	0	V-POS	(US, Afghan)	Aides: US-Afghan deal offers concessions for each	
5	10	1	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	3	0	0	1	3	0	2	0	0	1	V-NEG	(U.S., IS)	U.S. military chief says battle with IS starting to turn	
3	10	3	7	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	1	3	1	1	0	0	1	V-NEG	(chief, IS)	U.S. military chief says battle with IS starting to turn	
1	14	3	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	0	2	0	0	4	0	0	V-NEG	(DavidCameron, Ireland)	Blow for David Cameron as Ireland admits strong opposition to plans to curb EU migration	
9	14	3	13	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	1	2	1	2	0	0	3	1	0	0	NEU	(DavidCameron, EU)	Blow for David Cameron as Ireland admits strong opposition to plans to curb EU migration	
7	15	6	14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	1	1	2	1	2	0	2	2	1	0	0	NEU	(Ireland, EU)	Blow for David Cameron as Ireland admits strong opposition to plans to curb EU migration	
1	9	1	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	3	1	0	V-POS	(Ukraine, Russia)	Ukraine and Russia reach deal on natural gas supplies	
3	6	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	1	1	0	0	V-NEG	(U.S., AlQaeda)	U.S. airstrike kills senior Al Qaeda commander	
5	7	1	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	1	0	0	3	0	0	0	V-NEG	(U.S., commander)	U.S. airstrike kills senior Al Qaeda commander	
1	9	1	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	0	1	1	0	0	3	0	0	NEU	(Israel, envoy)	Israel recalls envoy after Sweden recognises Palestine: ministry	
3	9	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	1	0	1	2	0	0	V-NEG	(Israel, Sweden)	Israel recalls envoy after Sweden recognises Palestine: ministry	
5	9	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	2	0	0	2	1	0	0	M-NEG	(Israel, Palestine)	Israel recalls envoy after Sweden recognises Palestine: ministry	
1	9	3	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	0	1	1	0	2	0	0	NEU	(envoy, Sweden)	Israel recalls envoy after Sweden recognises Palestine: ministry	
3	9	3	7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	1	1	0	1	1	1	0	0	NEU	(envoy, Palestine)	Israel recalls envoy after Sweden recognises Palestine: ministry	
1	9	5	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	1	0	2	0	1	0	0	M-POS	(Sweden, Palestine)	Israel recalls envoy after Sweden recognises Palestine: ministry	
5	10	1	7	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	2	1	0	2	1	1	0	M-POS	(Dutch, Kurds)	Dutch biker gang cleared to help Kurds fight Islamic State	
7	9	1	9	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	3	1	0	3	0	0	3	0	1	0	M-NEG	(Dutch, IslamicState)	Dutch biker gang cleared to help Kurds fight Islamic State	
3	10	3	7	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	2	1	1	0	1	1	0	M-POS	(gang, Kurds)	Dutch biker gang cleared to help Kurds fight Islamic State	
5	9	3	9	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	3	0	1	1	0	1	0	V-NEG	(gang, IslamicState)	Dutch biker gang cleared to help Kurds fight Islamic State	
1	9	7	9	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	2	1	0	2	0	0	1	0	V-NEG	(Kurds, IslamicState)	Dutch biker gang cleared to help Kurds fight Islamic State	
1	9	1	3	0	0	2	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	3	0	0	0	1	0	0	3	0	1	M-POS	(US, UN)	US, UN condemn renewed violence in South Sudan	
6	8	1	8	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	3	1	0	1	0	0	2	0	0	1	NEU	(US, SouthSudan)	US, UN condemn renewed violence in South Sudan	
4	8	3	8	1	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	NEU	(UN, SouthSudan)	US, UN condemn renewed violence in South Sudan	
3	8	4	8	0	0	0	1	1	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	2	0	1	1	1	1	1	0	0	1	1	0	1	1	M-NEG	(Taiwan, China)	Anger grows in Taiwan against deal with China	
5	9	1	7	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	2	3	0	0	0	0	3	2	1	0	V-POS	(Biden, Colombia)	Biden voices full US support for Colombia peace process	
2	9	4	7	1	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	2	1	2	1	0	V-POS	(US, Colombia)	Biden voices full US support for Colombia peace process	
3	9	1	5	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	1	0	1	0	0	1	4	0	0	NEU	(Obama, Myanmar)	Obama holds talks with Myanmar democracy champion Suu Kyi	
6	8	1	8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	4	0	0	0	NEU	(Obama, SuuKyi)	Obama holds talks with Myanmar democracy champion Suu Kyi	
2	9	1	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	2	0	1	0	0	0	4	0	0	NEU	(Obama, Myanmar)	Obama to push Myanmar reforms in Suu Kyi talks	
5	8	1	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	1	2	0	1	0	0	2	1	0	0	NEU	(Obama, SuuKyi)	Obama to push Myanmar reforms in Suu Kyi talks	
2	8	4	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	2	2	1	0	0	1	1	1	0	0	NEU	(Myanmar, SuuKyi)	Obama to push Myanmar reforms in Suu Kyi talks	
4	9	1	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	3	2	0	1	1	0	2	2	0	1	NEU	(Syrian, Qaeda)	Syrian rebel infighting grows as Qaeda-backed group makes gains	
5	9	1	7	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	3	0	0	1	1	0	2	1	0	1	NEU	(Syrian, group)	Syrian rebel infighting grows as Qaeda-backed group makes gains	
3	9	2	6	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	2	0	1	1	0	1	2	0	1	NEU	(rebel, Qaeda)	Syrian rebel infighting grows as Qaeda-backed group makes gains	
